userName,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,at_dt,Weekday,Month,Day,Hour,Minute,Date,score_1
User_6298,Best app but The amount changes when you book a ride,5,0,4.555.10003,2024-12-05 10:13:48,,,4.555.10003,2024-12-05 10:13:48,Thursday,December,5,10,13,2024-12-05,0.0
User_6299,Excellent,5,0,4.554.10001,2024-12-05 10:08:05,,,4.554.10001,2024-12-05 10:08:05,Thursday,December,5,10,8,2024-12-05,0.0
User_6300,"Uber standards for drivers has dropped significantly over the years. I have gotten some very terrible drivers recently. They also keep jacking up the prices seemingly at random. There are four Uber drivers in my immediate area (more than normal) and what is normally a $12 ride got jacked up to $30 out of nowhere. Lyft was 11$ at the same time, so I will be switching, as I use this to commute to work and can't afford the cost of Uber anymore.",1,2,4.554.10001,2024-12-05 10:03:19,,,4.554.10001,2024-12-05 10:03:19,Thursday,December,5,10,3,2024-12-05,1.0
User_6301,Please start uber bike badlapur to thane location.,5,0,4.554.10001,2024-12-05 10:03:18,,,4.554.10001,2024-12-05 10:03:18,Thursday,December,5,10,3,2024-12-05,0.0
User_6302,Good experience,5,0,4.555.10003,2024-12-05 10:01:36,,,4.555.10003,2024-12-05 10:01:36,Thursday,December,5,10,1,2024-12-05,0.0
User_6303,"Third class , rude driver today by the name Mulue. My wife and 4 yo son was scared. I wish I was there to have a conversation with him. Reported him on the Uber as well.",1,0,4.554.10001,2024-12-05 10:00:38,,,4.554.10001,2024-12-05 10:00:38,Thursday,December,5,10,0,2024-12-05,1.0
User_6304,"When you schedule a ride in advance, they charge you, then cancel the ride and then charge your a se time for a higher price. Do not trust scheduling in advance. First time trying Uber. After this experience, I recommend going with other ride shares.",1,0,4.554.10001,2024-12-05 09:58:37,,,4.554.10001,2024-12-05 09:58:37,Thursday,December,5,9,58,2024-12-05,1.0
User_6305,super driving,5,0,4.554.10001,2024-12-05 09:57:59,,,4.554.10001,2024-12-05 09:57:59,Thursday,December,5,9,57,2024-12-05,0.0
User_6306,👌 good,5,0,4.554.10001,2024-12-05 09:55:15,,,4.554.10001,2024-12-05 09:55:15,Thursday,December,5,9,55,2024-12-05,0.0
User_6307,Good,5,0,4.555.10003,2024-12-05 09:51:55,,,4.555.10003,2024-12-05 09:51:55,Thursday,December,5,9,51,2024-12-05,0.0
User_6308,Good,5,0,4.554.10001,2024-12-05 09:44:48,,,4.554.10001,2024-12-05 09:44:48,Thursday,December,5,9,44,2024-12-05,0.0
User_6311,నైస్ polite,5,0,4.554.10001,2024-12-05 09:32:07,,,4.554.10001,2024-12-05 09:32:07,Thursday,December,5,9,32,2024-12-05,0.0
User_6312,Excellent.,5,0,4.554.10001,2024-12-05 09:31:28,,,4.554.10001,2024-12-05 09:31:28,Thursday,December,5,9,31,2024-12-05,0.0
User_6313,"Damn shame they drove all of the reliable taxi services out of business. Now if there's inclimate weather you're screwed because the drivers drive when they want and take the rides they want, instead of the structured schedule of a local business.",2,90,4.555.10003,2024-12-05 09:30:30,,,4.555.10003,2024-12-05 09:30:30,Thursday,December,5,9,30,2024-12-05,0.0
User_6314,Dont use this app y because mere saath bohot bada dhoka hua aur froud hua kyu k book karte samaye mujhe 149 dikhaya aur drop k time pe 250 pucha drivar aur hum ladies ko bohot battamizi se pesh aya aur ye app se mujhe security bhi nahi thi ki mai customer care ko callkarne k liye so mujhe bohot problem hui aur wo mujhe bohot battamizi kara ye ek security pr nahi hai uber so b carefully gys.,1,0,4.554.10001,2024-12-05 09:21:19,,,4.554.10001,2024-12-05 09:21:19,Thursday,December,5,9,21,2024-12-05,1.0
User_6316,Nice driver and Wajib paisa,5,0,4.554.10001,2024-12-05 09:17:51,,,4.554.10001,2024-12-05 09:17:51,Thursday,December,5,9,17,2024-12-05,0.0
User_6317,Don't increase the price everytime after the ride,2,0,4.554.10001,2024-12-05 09:15:43,,,4.554.10001,2024-12-05 09:15:43,Thursday,December,5,9,15,2024-12-05,0.0
User_6318,Ótimo 👍,5,0,4.555.10003,2024-12-05 09:15:04,,,4.555.10003,2024-12-05 09:15:04,Thursday,December,5,9,15,2024-12-05,0.0
User_6319,Excellent,5,0,4.554.10001,2024-12-05 09:10:05,,,4.554.10001,2024-12-05 09:10:05,Thursday,December,5,9,10,2024-12-05,0.0
User_6320,Great,4,0,4.555.10003,2024-12-05 09:08:24,,,4.555.10003,2024-12-05 09:08:24,Thursday,December,5,9,8,2024-12-05,0.0
User_6321,excellent,5,0,4.554.10001,2024-12-05 09:07:57,,,4.554.10001,2024-12-05 09:07:57,Thursday,December,5,9,7,2024-12-05,0.0
User_6323,Good app,5,0,4.554.10001,2024-12-05 09:01:47,,,4.554.10001,2024-12-05 09:01:47,Thursday,December,5,9,1,2024-12-05,0.0
User_6324,❤️❤️❤️,5,0,4.554.10001,2024-12-05 09:01:32,,,4.554.10001,2024-12-05 09:01:32,Thursday,December,5,9,1,2024-12-05,0.0
User_6325,Very nice application,4,0,4.554.10001,2024-12-05 08:58:24,,,4.554.10001,2024-12-05 08:58:24,Thursday,December,5,8,58,2024-12-05,0.0
User_6326,It is such useless app they always show long route and their driver also are very intelligent they cannot follow even map on their screen,1,0,4.554.10001,2024-12-05 08:58:13,,,4.554.10001,2024-12-05 08:58:13,Thursday,December,5,8,58,2024-12-05,1.0
User_6330,"Very bad type of driver they have,my training gone Miss for his mistake... Very very bad.",1,0,4.554.10001,2024-12-05 08:42:33,,,4.554.10001,2024-12-05 08:42:33,Thursday,December,5,8,42,2024-12-05,1.0
User_6331,Good service,5,0,4.554.10001,2024-12-05 08:42:16,,,4.554.10001,2024-12-05 08:42:16,Thursday,December,5,8,42,2024-12-05,0.0
User_6333,Every time is good for passenger,4,0,4.554.10001,2024-12-05 08:32:23,,,4.554.10001,2024-12-05 08:32:23,Thursday,December,5,8,32,2024-12-05,0.0
User_6334,Good service,5,0,4.554.10001,2024-12-05 08:29:56,,,4.554.10001,2024-12-05 08:29:56,Thursday,December,5,8,29,2024-12-05,0.0
User_6335,nice app b ride,5,0,4.555.10003,2024-12-05 08:25:43,,,4.555.10003,2024-12-05 08:25:43,Thursday,December,5,8,25,2024-12-05,0.0
User_6336,"On ""plan your ride"" screen the scroll doesn't works to use ""the pin"" to select a place on the map, only a fix number of travel history is shown. Neither can delete travel history to ""the pin"" appear on screen has last option. - Samsung Galaxy S10 lite, android 13, one ui 5.1 JC. Fix the scroll, thanks!!",5,2,4.555.10003,2024-12-05 08:25:40,,,4.555.10003,2024-12-05 08:25:40,Thursday,December,5,8,25,2024-12-05,0.0
User_6339,Worst app,1,0,4.554.10001,2024-12-05 08:17:33,,,4.554.10001,2024-12-05 08:17:33,Thursday,December,5,8,17,2024-12-05,1.0
User_6341,Quick and easy to use.,5,0,4.554.10001,2024-12-05 08:09:31,,,4.554.10001,2024-12-05 08:09:31,Thursday,December,5,8,9,2024-12-05,0.0
User_6342,"First 4 cars offered unable to book, only when taking the "" luxury option "" at extra cost did booking go through. Bad practice and customer service",2,0,4.554.10001,2024-12-05 08:09:09,,,4.554.10001,2024-12-05 08:09:09,Thursday,December,5,8,9,2024-12-05,0.0
User_6343,Nice app,5,0,4.554.10001,2024-12-05 08:07:24,,,4.554.10001,2024-12-05 08:07:24,Thursday,December,5,8,7,2024-12-05,0.0
User_6345,"absolute trash,very long waiting time if I had the option to give zero stars I would.",1,1,4.554.10001,2024-12-05 08:02:13,,,4.554.10001,2024-12-05 08:02:13,Thursday,December,5,8,2,2024-12-05,1.0
User_6346,This app is not good waitting too much time,1,0,4.554.10001,2024-12-05 08:01:09,,,4.554.10001,2024-12-05 08:01:09,Thursday,December,5,8,1,2024-12-05,1.0
User_6347,"Easy to use, very helpful",5,0,4.555.10003,2024-12-05 07:57:51,,,4.555.10003,2024-12-05 07:57:51,Thursday,December,5,7,57,2024-12-05,0.0
User_6349,Nice,5,0,4.555.10003,2024-12-05 07:54:02,,,4.555.10003,2024-12-05 07:54:02,Thursday,December,5,7,54,2024-12-05,0.0
User_6351,Best,5,0,4.554.10001,2024-12-05 07:33:43,,,4.554.10001,2024-12-05 07:33:43,Thursday,December,5,7,33,2024-12-05,0.0
User_6352,Really easy and safe to travel around the world.,5,0,4.554.10001,2024-12-05 07:25:04,,,4.554.10001,2024-12-05 07:25:04,Thursday,December,5,7,25,2024-12-05,0.0
User_6353,Very good,5,0,4.554.10001,2024-12-05 07:23:44,,,4.554.10001,2024-12-05 07:23:44,Thursday,December,5,7,23,2024-12-05,0.0
User_6354,Good,5,0,4.554.10001,2024-12-05 07:19:49,,,4.554.10001,2024-12-05 07:19:49,Thursday,December,5,7,19,2024-12-05,0.0
User_6355,v good performance,5,0,4.554.10001,2024-12-05 07:16:48,,,4.554.10001,2024-12-05 07:16:48,Thursday,December,5,7,16,2024-12-05,0.0
User_6357,Terrible customer service. They charge when the restaurant doesn't have your items. Uninstall and use doordash,1,0,4.554.10001,2024-12-05 07:15:59,,,4.554.10001,2024-12-05 07:15:59,Thursday,December,5,7,15,2024-12-05,1.0
User_6358,Uber works for me when I need it. Overall I feel safe with Uber drivers. Worth the $$,5,0,4.555.10003,2024-12-05 07:09:50,,,4.555.10003,2024-12-05 07:09:50,Thursday,December,5,7,9,2024-12-05,0.0
User_6359,Charged me twice for two trips. And bot were done on next morning. And after contacted help they tell that they only charged once but they charged 348 first then again 260 for return ride. Then again 348 and again 260. So i recieve for emails and the same amount deducted from my accout twice. Still they say they only charged once. And this happend to me two days in a row. I only add ascreen shot of a one day incident emails.,1,2,4.554.10001,2024-12-05 07:07:59,,,4.554.10001,2024-12-05 07:07:59,Thursday,December,5,7,7,2024-12-05,1.0
User_6360,They take more money than they should,1,0,4.554.10001,2024-12-05 07:07:00,,,4.554.10001,2024-12-05 07:07:00,Thursday,December,5,7,7,2024-12-05,1.0
User_6361,Bahut acha,5,0,4.555.10003,2024-12-05 07:01:29,,,4.555.10003,2024-12-05 07:01:29,Thursday,December,5,7,1,2024-12-05,0.0
User_6362,"The customer service for billing on business trips is AWFUL. They applied a credit that I had, even though I had unchecked it for use, and ended up causing a major issue with billing on my expense report that resulted in a huge issue with my expense report and the accounting department where I work. I have asked for resolution over, and over, and over again, and they are ignoring me. I don't trust Uber at all!!!",1,87,4.554.10001,2024-12-05 06:59:17,,,4.554.10001,2024-12-05 06:59:17,Thursday,December,5,6,59,2024-12-05,1.0
User_6363,Great and Better than Ola always,5,0,4.555.10003,2024-12-05 06:58:22,,,4.555.10003,2024-12-05 06:58:22,Thursday,December,5,6,58,2024-12-05,0.0
User_6364,Great ride!!😊,5,0,4.554.10001,2024-12-05 06:56:18,,,4.554.10001,2024-12-05 06:56:18,Thursday,December,5,6,56,2024-12-05,0.0
User_6365,Awkward & extremely regimented. Choices incomplete and don't indicate problem.,2,0,4.554.10001,2024-12-05 06:55:41,,,4.554.10001,2024-12-05 06:55:41,Thursday,December,5,6,55,2024-12-05,0.0
User_6366,"What is the point of paying for uber comfort if the drivers are not going to respect the preferences of the user? And when asking to, they just answer, "" I can end the drive if you dont like it"".",1,0,4.554.10001,2024-12-05 06:50:55,,,4.554.10001,2024-12-05 06:50:55,Thursday,December,5,6,50,2024-12-05,1.0
User_6367,"30 November ko sonipat ke liye Uber li thi Jo address dala Tha use pahle utarna pada or koi Traffic bhi, nahi, tha time se pehle hi Aye phir bhi uber ne extra charge ki. Mene driver ko kaha Ki main to destinations, pehale utar Rahi hu to jitna pahle dikha raha tha us se jada kese le sakta hai to wo bola ye to Uber hi dikha raha h me isme kuch nahi Kar sakta Very disappointing.seedha seedha loot macha Rakhi hai pahle bhi Kai bar esa hua h tab mujhe laga Traffic ki wajah se late hua hoga isiliye",1,0,4.554.10001,2024-12-05 06:44:34,,,4.554.10001,2024-12-05 06:44:34,Thursday,December,5,6,44,2024-12-05,1.0
User_6368,Hard time processing my credit card!,3,0,4.554.10001,2024-12-05 06:42:08,,,4.554.10001,2024-12-05 06:42:08,Thursday,December,5,6,42,2024-12-05,0.0
User_6369,Nice,5,0,4.554.10001,2024-12-05 06:36:43,,,4.554.10001,2024-12-05 06:36:43,Thursday,December,5,6,36,2024-12-05,0.0
User_6370,Solid,5,0,4.554.10001,2024-12-05 06:32:40,,,4.554.10001,2024-12-05 06:32:40,Thursday,December,5,6,32,2024-12-05,0.0
User_6371,"Arranging the ride was super easy, and the driver arrived right on time. The car was clean, the driver professional and courteous, and the trip was absolutely effortless. This was my first time using Uber, and had an excellent experience!",5,2,4.554.10001,2024-12-05 06:30:08,,,4.554.10001,2024-12-05 06:30:08,Thursday,December,5,6,30,2024-12-05,0.0
User_6372,Helpful app,5,0,4.554.10001,2024-12-05 06:26:48,,,4.554.10001,2024-12-05 06:26:48,Thursday,December,5,6,26,2024-12-05,0.0
User_6374,Nice.,4,0,4.554.10001,2024-12-05 06:23:31,,,4.554.10001,2024-12-05 06:23:31,Thursday,December,5,6,23,2024-12-05,0.0
User_6375,The driver came fast to pick me up.,5,0,4.554.10001,2024-12-05 06:19:32,,,4.554.10001,2024-12-05 06:19:32,Thursday,December,5,6,19,2024-12-05,0.0
User_6377,Driver I had was friendly funny n.very helpful carried my heavy bag to door n I'd left fone in his car which I was unaware off so he came out and gave to me anyone who has this driver be lucky as he's lovely and treats you with respect x😊,5,0,4.553.10000,2024-12-05 06:07:26,,,4.553.10000,2024-12-05 06:07:26,Thursday,December,5,6,7,2024-12-05,0.0
User_6379,Help - navigation sucks and doesn't yield results. You should provide better customer support mechanism,1,0,4.554.10001,2024-12-05 06:06:49,,,4.554.10001,2024-12-05 06:06:49,Thursday,December,5,6,6,2024-12-05,1.0
User_6380,Surge pricing should be illegal. I am not paying quadruple what my ride is worth.,1,1,4.554.10001,2024-12-05 06:05:12,,,4.554.10001,2024-12-05 06:05:12,Thursday,December,5,6,5,2024-12-05,1.0
User_6381,Driver grt,5,0,4.553.10000,2024-12-05 06:04:11,,,4.553.10000,2024-12-05 06:04:11,Thursday,December,5,6,4,2024-12-05,0.0
User_6382,Chahat bhai ka baat krne ka tarika accha tha,5,0,4.555.10003,2024-12-05 06:03:07,,,4.555.10003,2024-12-05 06:03:07,Thursday,December,5,6,3,2024-12-05,0.0
User_6384,Good,5,0,4.554.10001,2024-12-05 05:53:20,,,4.554.10001,2024-12-05 05:53:20,Thursday,December,5,5,53,2024-12-05,0.0
User_6385,Dec2024 1. Get rid of the ads while I am enroute. 2. Improve the driver location accuracy. Terrible everyday this week. Late 2022 post govt lockdowns and lawless restrictions: the app and service is good. Early 2022 Last time I tried Uber a mask was required and some ridiculous msg was the first thing displayed when opening the app. Dropped rating due to their nonsense.,3,75,4.554.10001,2024-12-05 05:40:39,"Hi Ignatius! We apologize for the inconvenience caused to you, we will fix this for you. Please fill in your details here: https://bit.ly/343HNsE . We shall get back to you at the earliest.",2022-06-23 15:29:13,4.554.10001,2024-12-05 05:40:39,Thursday,December,5,5,40,2024-12-05,0.0
User_6386,"No customer support at all! beware of their UberOne (subscription), unsubscribe button is well-hidden in the app!",1,0,4.554.10001,2024-12-05 05:40:12,,,4.554.10001,2024-12-05 05:40:12,Thursday,December,5,5,40,2024-12-05,1.0
User_6387,Nothing to complain about,5,0,4.554.10001,2024-12-05 05:27:03,,,4.554.10001,2024-12-05 05:27:03,Thursday,December,5,5,27,2024-12-05,0.0
User_6389,Best app for travelling,4,0,4.554.10001,2024-12-05 05:20:27,,,4.554.10001,2024-12-05 05:20:27,Thursday,December,5,5,20,2024-12-05,0.0
User_6390,"Worst experience, first of all the driver came 15 mins late and then we came to know the other cab came to take and then got scammed by them.",1,0,4.554.10001,2024-12-05 05:19:26,,,4.554.10001,2024-12-05 05:19:26,Thursday,December,5,5,19,2024-12-05,1.0
User_6391,Goood,5,0,4.554.10001,2024-12-05 05:16:59,,,4.554.10001,2024-12-05 05:16:59,Thursday,December,5,5,16,2024-12-05,0.0
User_6394,Good,5,0,4.554.10001,2024-12-05 05:02:48,,,4.554.10001,2024-12-05 05:02:48,Thursday,December,5,5,2,2024-12-05,0.0
User_6395,Good apps,5,0,4.554.10001,2024-12-05 04:44:09,,,4.554.10001,2024-12-05 04:44:09,Thursday,December,5,4,44,2024-12-05,0.0
User_6396,Good driving,5,0,4.554.10001,2024-12-05 04:31:35,,,4.554.10001,2024-12-05 04:31:35,Thursday,December,5,4,31,2024-12-05,0.0
User_6397,"Drivers are horrible, they coordinate locally to inflate the prices of rides, up to 30 dollars for a short ride even in cheaper areas. Absolutely stay away from this app, their support is also bad. Canceling my membership asap",1,1,4.554.10001,2024-12-05 04:24:44,,,4.554.10001,2024-12-05 04:24:44,Thursday,December,5,4,24,2024-12-05,1.0
User_6398,A very good service and safe travelling from Mhlolo Frenklin,5,0,4.554.10001,2024-12-05 04:19:49,,,4.554.10001,2024-12-05 04:19:49,Thursday,December,5,4,19,2024-12-05,0.0
User_6399,The drivers keep changing even though the original price ($13.45 or something) and the time (15) were fine. STOP CHANGING THE DRIVER WHEN THE PRICE AND TIME ARE FINE. Stop changing the drivers all the time.,1,0,4.554.10001,2024-12-05 04:18:20,,,4.554.10001,2024-12-05 04:18:20,Thursday,December,5,4,18,2024-12-05,1.0
User_6400,"Hiked Fees for rides when stranded or the ttc isn't working are criminal. $169 to get from bloor and yonge to finch and Don mills is insanity. The delivery guys often can't find locations, and so many uber drivers cancel their rides last minute for bigger fairs after you've been waiting 10 minutes. Go back to the days when the consumer was the priority not strictly the profit.",1,0,4.554.10001,2024-12-05 04:12:33,,,4.554.10001,2024-12-05 04:12:33,Thursday,December,5,4,12,2024-12-05,1.0
User_6401,Awesome ride,5,0,4.554.10001,2024-12-05 04:09:41,,,4.554.10001,2024-12-05 04:09:41,Thursday,December,5,4,9,2024-12-05,0.0
User_6402,So far my experience with Uber has been awesome,5,0,4.554.10001,2024-12-05 04:05:33,,,4.554.10001,2024-12-05 04:05:33,Thursday,December,5,4,5,2024-12-05,0.0
User_6403,I didn't know that Uber is safest transport anytime..... Well done keep it up . End even they're cars are clean ..... Thank you,5,0,4.554.10001,2024-12-05 04:05:04,,,4.554.10001,2024-12-05 04:05:04,Thursday,December,5,4,5,2024-12-05,0.0
User_6404,Great 👍,5,0,4.554.10001,2024-12-05 04:04:48,,,4.554.10001,2024-12-05 04:04:48,Thursday,December,5,4,4,2024-12-05,0.0
User_6405,It's fast and reliable,5,0,4.554.10001,2024-12-05 03:57:41,,,4.554.10001,2024-12-05 03:57:41,Thursday,December,5,3,57,2024-12-05,0.0
User_6406,One Jeremiah Enu was supposed to deliver an order to a someone I ordered the ride but he never delivered and he didn't call I called him when the person didn't get the item he told me he left and he doesn't know when he would return the item this is a very bad experience like I don't understand it been more than an hour his plate number is FST569QP a motor bike how could he take it to lekki from Victoria Island and he never even called pls I need help urgently,1,0,4.554.10001,2024-12-05 03:48:49,,,4.554.10001,2024-12-05 03:48:49,Thursday,December,5,3,48,2024-12-05,1.0
User_6408,Uberrific!,5,0,4.554.10001,2024-12-05 03:48:07,,,4.554.10001,2024-12-05 03:48:07,Thursday,December,5,3,48,2024-12-05,0.0
User_6410,Great as always,5,0,4.554.10001,2024-12-05 03:46:14,,,4.554.10001,2024-12-05 03:46:14,Thursday,December,5,3,46,2024-12-05,0.0
User_6412,"Safety rules are going downhill. Drivers are constantly on their phones during rides. Non-stop chatting. It is distracting, risky, and extremely annoying to the person who has paid for a car service. Even taxi drivers are courteous enough not to do that. The app offers no good way to handle such complaints discreetly.",3,4,4.555.10003,2024-12-05 03:36:02,,,4.555.10003,2024-12-05 03:36:02,Thursday,December,5,3,36,2024-12-05,0.0
User_6414,Nice,5,0,4.554.10001,2024-12-05 03:27:06,,,4.554.10001,2024-12-05 03:27:06,Thursday,December,5,3,27,2024-12-05,0.0
User_6415,Keep it up uber good service,5,0,4.554.10001,2024-12-05 03:15:35,,,4.554.10001,2024-12-05 03:15:35,Thursday,December,5,3,15,2024-12-05,0.0
User_6416,Happy journey,5,0,4.554.10001,2024-12-05 03:09:50,,,4.554.10001,2024-12-05 03:09:50,Thursday,December,5,3,9,2024-12-05,0.0
User_6417,Great app HNF👍,4,0,4.554.10001,2024-12-05 03:09:45,,,4.554.10001,2024-12-05 03:09:45,Thursday,December,5,3,9,2024-12-05,0.0
User_6418,good,5,0,4.554.10001,2024-12-05 03:01:12,,,4.554.10001,2024-12-05 03:01:12,Thursday,December,5,3,1,2024-12-05,0.0
User_6419,"Poor, given up!",1,0,4.554.10001,2024-12-05 02:58:38,,,4.554.10001,2024-12-05 02:58:38,Thursday,December,5,2,58,2024-12-05,1.0
User_6420,Trying to find the pick up area was terrible. Once found it the experience was excellent as was the driver,5,0,4.554.10001,2024-12-05 02:58:20,,,4.554.10001,2024-12-05 02:58:20,Thursday,December,5,2,58,2024-12-05,0.0
User_6421,Affordable,5,0,4.554.10001,2024-12-05 02:57:51,,,4.554.10001,2024-12-05 02:57:51,Thursday,December,5,2,57,2024-12-05,0.0
User_6422,Great guy great service,5,0,4.554.10001,2024-12-05 02:56:40,,,4.554.10001,2024-12-05 02:56:40,Thursday,December,5,2,56,2024-12-05,0.0
User_6423,Very good 👍,5,0,4.554.10001,2024-12-05 02:55:29,,,4.554.10001,2024-12-05 02:55:29,Thursday,December,5,2,55,2024-12-05,0.0
User_6424,Very easy and time consuming,5,0,4.554.10001,2024-12-05 02:54:20,,,4.554.10001,2024-12-05 02:54:20,Thursday,December,5,2,54,2024-12-05,0.0
User_6425,Good,5,0,4.554.10001,2024-12-05 02:48:37,,,4.554.10001,2024-12-05 02:48:37,Thursday,December,5,2,48,2024-12-05,0.0
User_6426,Keeps getting better,5,0,4.554.10001,2024-12-05 02:46:50,,,4.554.10001,2024-12-05 02:46:50,Thursday,December,5,2,46,2024-12-05,0.0
User_6427,"Excellent driver, great service",5,0,4.554.10001,2024-12-05 02:43:55,,,4.554.10001,2024-12-05 02:43:55,Thursday,December,5,2,43,2024-12-05,0.0
User_6429,Excellent,5,0,4.554.10001,2024-12-05 02:40:07,,,4.554.10001,2024-12-05 02:40:07,Thursday,December,5,2,40,2024-12-05,0.0
User_6432,Nice application,5,0,4.554.10001,2024-12-05 02:16:45,,,4.554.10001,2024-12-05 02:16:45,Thursday,December,5,2,16,2024-12-05,0.0
User_6434,"Best ride service, nice drivers.",5,0,4.554.10001,2024-12-05 02:09:18,,,4.554.10001,2024-12-05 02:09:18,Thursday,December,5,2,9,2024-12-05,0.0
User_6435,They charged me double the price for a ride without me accepting any extra fee and they didn't even have an agent for support. All I could do was look at the frequently asked questions. Double the price of an already expensive ride is not a joke.,1,0,4.553.10000,2024-12-05 02:05:49,,,4.553.10000,2024-12-05 02:05:49,Thursday,December,5,2,5,2024-12-05,1.0
User_6436,Gregory was really personable. His car was very clean and smelled incredible 😊,5,0,4.555.10003,2024-12-05 02:01:46,,,4.555.10003,2024-12-05 02:01:46,Thursday,December,5,2,1,2024-12-05,0.0
User_6437,Very nice,4,0,4.554.10001,2024-12-05 01:58:20,,,4.554.10001,2024-12-05 01:58:20,Thursday,December,5,1,58,2024-12-05,0.0
User_6438,Jason was great. Even had a step up stool for my 80+yo mother,5,0,4.555.10003,2024-12-05 01:57:19,,,4.555.10003,2024-12-05 01:57:19,Thursday,December,5,1,57,2024-12-05,0.0
User_6439,takes too long to confirm driver plus always wanting soo many things....like I mean cant it be quicker nje,1,0,4.554.10001,2024-12-05 01:50:36,,,4.554.10001,2024-12-05 01:50:36,Thursday,December,5,1,50,2024-12-05,1.0
User_6440,"Service is good..but nowadays drivers are doing too much wrong. If u will book a ride & fixed your payment drivers will change their route, they will take unnecessary long route for your destination and will charge high. In that case u have to pay unnecessary extra money .Higher authority please look after this matter. Just for this dishonest reason I have left Ola service.",2,1,4.554.10001,2024-12-05 01:39:00,,,4.554.10001,2024-12-05 01:39:00,Thursday,December,5,1,39,2024-12-05,0.0
User_6441,Absolutely wonderful & safe.,5,0,4.554.10001,2024-12-05 01:35:17,,,4.554.10001,2024-12-05 01:35:17,Thursday,December,5,1,35,2024-12-05,0.0
User_6442,"Someone jumped in into the Uber I ordered and started riding. I cancelled since I wasn't in the car and got another Uber PICKED UP FROM THE EXACT SAME LOCATION. Uber charged me for both ""rides"" even though the other car still had the passenger. Apparently I can be in two cars at once according to Uber. Support was useless. Now I'm going to have to charge back BOTH rides so we're even.",1,2,4.554.10001,2024-12-05 01:30:36,,,4.554.10001,2024-12-05 01:30:36,Thursday,December,5,1,30,2024-12-05,1.0
User_6443,"It's becoming the worst app ever. While booking I got less amount with 50% valid coupon. But once after the ride is getting completed, the amount is getting changed in driver's app as thrice the amount before booking and they are demanding for more amount. Had really the worst experience in this App.",1,7,4.554.10001,2024-12-05 01:29:54,,,4.554.10001,2024-12-05 01:29:54,Thursday,December,5,1,29,2024-12-05,1.0
User_6447,Cannot Update The payment method to UPI!! Unable to update the payment method at all except for cash! No resolution provided nor any way to contact the support team,2,1,4.555.10003,2024-12-05 01:14:57,,,4.555.10003,2024-12-05 01:14:57,Thursday,December,5,1,14,2024-12-05,0.0
User_6448,The one main complaint I have with this app is the GPS is off not by a lot but the driver is one side of the street and I'm on the other. It's not always but sometimes. The GPS gives the driver weird direction. Like I thought we would be going this way but goes the other way. Like turning up the street but go back to the same street we left? I give it four stars. But overall the app is good.,4,39,4.555.10003,2024-12-05 01:14:29,,,4.555.10003,2024-12-05 01:14:29,Thursday,December,5,1,14,2024-12-05,0.0
User_6449,I've had great service and on time ❤️,5,0,4.555.10003,2024-12-05 01:14:07,,,4.555.10003,2024-12-05 01:14:07,Thursday,December,5,1,14,2024-12-05,0.0
User_6450,Good,5,0,4.555.10003,2024-12-05 01:13:20,,,4.555.10003,2024-12-05 01:13:20,Thursday,December,5,1,13,2024-12-05,0.0
User_6452,"I had a great driver Miss Patrice was nice patient, & conversed with me the whole ride I greatly appreciate her that is what great customer service is all about😁🫶🏿",5,0,4.554.10001,2024-12-05 01:11:45,,,4.554.10001,2024-12-05 01:11:45,Thursday,December,5,1,11,2024-12-05,0.0
User_6453,"ladrones, me tocó un conductor que no se sabía la ruta y un viaje que me costó 4.500 termino costando 18.000 sabiendo que la culpa la tenía el conductor por no llevar el soporte para el celular en la moto, realizó el reporte en uber y encima le dan la razón al conductor.",1,0,4.554.10001,2024-12-05 01:06:32,,,4.554.10001,2024-12-05 01:06:32,Thursday,December,5,1,6,2024-12-05,1.0
User_6454,"Uber was great, now it's almost impossible to find a ride. You have to wait for like 10 minutes just for the driver cancel your ride and you start all over again. I didn't find a way to tell Uber about this issue, there is no place in the app that we can communicate this frustrating experience. I'm searching for other apps to see if they are better. At least let's us give the driver 1 star for cancelling the ride 500 meters away.",2,22,4.554.10001,2024-12-05 01:04:25,,,4.554.10001,2024-12-05 01:04:25,Thursday,December,5,1,4,2024-12-05,0.0
User_6455,Best,5,0,4.554.10001,2024-12-05 00:53:24,,,4.554.10001,2024-12-05 00:53:24,Thursday,December,5,0,53,2024-12-05,0.0
User_6456,Great,5,0,4.555.10003,2024-12-05 00:52:07,,,4.555.10003,2024-12-05 00:52:07,Thursday,December,5,0,52,2024-12-05,0.0
User_6457,Good,3,0,4.554.10001,2024-12-05 00:50:20,,,4.554.10001,2024-12-05 00:50:20,Thursday,December,5,0,50,2024-12-05,0.0
User_6458,Easy and convenient to use.,5,0,4.555.10003,2024-12-05 00:47:11,,,4.555.10003,2024-12-05 00:47:11,Thursday,December,5,0,47,2024-12-05,0.0
User_6459,"Wow, I hadn't used Uber app for weeks and in the meantime I had bought a new phone and didn't have the app on yet on the new phone. Just now, went to add the app to new phone and it updated and the app took everything from the old phone onto the new phone and quick quick I booked my Uber ride just like that. Great system",5,0,4.554.10001,2024-12-05 00:41:01,,,4.554.10001,2024-12-05 00:41:01,Thursday,December,5,0,41,2024-12-05,0.0
